accountID;installationID;nationalAdministrator;accountType;accountHolderName
100525;532;Finland;100-Holding Account;Neste Oyj
95320;820;France;100-Holding Account;PAPETERIES DU RHIN
100526;533;Finland;100-Holding Account;Neste Oyj
110925;205685;Sweden;100-Holding Account;Adven Energilösningar AB
95321;593;France;100-Holding Account;LAFARGEHOLCIM CIMENTS
100527;1;Finland;100-Holding Account;Kanteleen Voima Oy
90173;200203;France;100-Holding Account;AIRBY
110926;205686;France;100-Holding Account;SNF SAS
95322;819;France;100-Holding Account;PEUGEOT CITROEN MULHOUSE SNC
105742;4135;Germany;100-Holding Account;BA Glass Germany GmbH
100528;2;Finland;100-Holding Account;Fortum Power and Heat Oy
110927;205688;France;100-Holding Account;SUNDESHY
90174;200202;Netherlands;100-Holding Account;Shell Aircraft Limited
95323;818;France;100-Holding Account;ALSTOM TRANSPORT SA
105744;587;Germany;100-Holding Account;Ahlstrom-Munksjö Dettingen GmbH
100529;3;Finland;100-Holding Account;Fortum Power and Heat Oy
95324;592;France;100-Holding Account;COMPAGNIE PARISIENNE DE CHAUFFAGE URBAIN (CPCU)
110928;205689;France;100-Holding Account;SUNDESHY
90175;200204;Bulgaria;100-Holding Account;Bulgarian Air Charter AD
105745;4125;Germany;100-Holding Account;Avangard Malz AG
110929;205690;France;100-Holding Account;SUNDESHY
95325;1078;France;100-Holding Account;SOCIETE ORLEANAISE DE  DISTRIBUTION DE CHALEUR
100530;50;Finland;100-Holding Account;Fortum Power and Heat Oy
105746;868;Germany;100-Holding Account;WSW Energie & Wasser AG
100531;51;Finland;100-Holding Account;Fortum Power and Heat Oy
110930;205687;Belgium;100-Holding Account;COLAS BELGIUM
95326;268;France;100-Holding Account;SAIPOL SAS
100532;52;Finland;100-Holding Account;Fortum Power and Heat Oy
110931;205662;Luxembourg;100-Holding Account;Libertysteel Dudelange
95327;817;France;100-Holding Account;DOLLFUS MIEG ET CIE DMC
105748;348;Germany;100-Holding Account;CREATON GmbH
100533;53;Finland;100-Holding Account;Loimua Oy
95328;267;France;100-Holding Account;RESOCEANE
100534;54;Finland;100-Holding Account;Fortum Power and Heat Oy
105750;2699;Germany;100-Holding Account;Odenwald Faserplattenwerk GmbH
95329;1077;France;100-Holding Account;'SOCIETE DE CHAUFFAGE D''ORLEANS LA SOURCE SOCOS'
110934;205491;Germany;100-Holding Account;Nemak Dillingen GmbH
100535;55;Finland;100-Holding Account;Fortum Power and Heat Oy
105751;2794;Germany;100-Holding Account;Wismar Pellets GmbH
110935;205528;Germany;100-Holding Account;Oleon GmbH
95330;816;France;100-Holding Account;DSM NUTRITIONAL PRODUCTS France
105752;2795;Germany;100-Holding Account;JRS Holzenergie HEW GmbH & Co. KG
100536;56;Finland;100-Holding Account;Adven Oy
95332;591;France;100-Holding Account;SNC COGE VITRY
100537;57;Finland;100-Holding Account;Turun Seudun  Energiantuotanto Oy
105753;588;Germany;100-Holding Account;Hakle GmbH
100538;58;Finland;100-Holding Account;Fortum Power and Heat Oy
105754;869;Germany;100-Holding Account;Vattenfall Wärme Berlin Aktiengesellschaft
95333;71;France;100-Holding Account;LHOIST FRANCE OUEST
90190;200161;United Kingdom;100-Holding Account;American Airlines, INC
100539;59;Finland;100-Holding Account;Fortum Power and Heat Oy
95334;590;France;100-Holding Account;EDF SA
105755;349;Germany;100-Holding Account;Tonwerk Venus GmbH & Co KG
90191;200201;Iceland;100-Holding Account;Papier-Mettler
100540;60;Finland;100-Holding Account;Fortum Power and Heat Oy
105756;589;Germany;100-Holding Account;Kämmerer Paper GmbH
95335;1076;France;100-Holding Account;SVD 17
100541;61;Finland;100-Holding Account;Fortum Power and Heat Oy
105757;350;Germany;100-Holding Account;CREATON GmbH
95336;589;France;100-Holding Account;LFOUNDRY ROUSSET SAS
100542;62;Finland;100-Holding Account;Fortum Power and Heat Oy
105758;590;Germany;100-Holding Account;LEIPA Georg Leinfelder GmbH
110946;205691;United Kingdom;100-Holding Account;EnQuest Heather Limited
95337;266;France;100-Holding Account;SEITA
100543;462;Finland;100-Holding Account;Adven Oy
110947;205702;France;100-Holding Account;NLMK Strasbourg
95338;815;France;100-Holding Account;CENPA SAS
105760;591;Germany;100-Holding Account;LEIPA Georg Leinfelder GmbH
100544;463;Finland;100-Holding Account;Sappi Finland Operations Oy
105761;352;Germany;100-Holding Account;Westerwälder Blumentopf-Fabrik Spang GmbH & Co. KG
110948;205703;France;100-Holding Account;AIR LIQUIDE HYDROGENE
95339;97;France;100-Holding Account;CONSERVES FRANCE
100545;464;Finland;100-Holding Account;Kokkolan Energia Oy
95340;265;France;100-Holding Account;NUFARM SAS
110949;205704;France;100-Holding Account;AIR LIQUIDE HYDROGENE
105762;592;Germany;100-Holding Account;Papierwerk Sundern GmbH
100546;465;Finland;100-Holding Account;Linmer Lohja Oy
110950;205705;Iceland;100-Holding Account;Falko Regional Aircraft Ltd
95341;49;France;100-Holding Account;GOODYEAR DUNLOP TIRES FRANCE
105763;353;Germany;100-Holding Account;CREATON GmbH
100547;466;Finland;100-Holding Account;Avilon Fibres Oy konkurssipesä
110951;205706;France;100-Holding Account;AIR LIQUIDE HYDROGENE
105764;593;Germany;100-Holding Account;Grünperga Papier GmbH
95342;814;France;100-Holding Account;DOW FRANCE SAS
100548;467;Finland;100-Holding Account;Adven Oy
110952;205626;Germany;100-Holding Account;YARA Brunsbüttel GmbH
105765;594;Germany;100-Holding Account;Papierfabrik Hainsberg GmbH
95343;813;France;100-Holding Account;ROQUETTE FRERES SA
100549;468;Finland;100-Holding Account;Stora Enso Oyj
110953;205543;Germany;100-Holding Account;INEOS Solvents Marl GmbH
95344;588;France;100-Holding Account;SOCIETE GARDANNAISE DE COGENERATION
105766;354;Germany;100-Holding Account;CREATON GmbH
100550;526;Finland;100-Holding Account;Fortum Power and Heat Oy
110954;205544;Germany;100-Holding Account;INEOS Solvents Marl GmbH
95345;587;France;100-Holding Account;GAZEL ENERGIE GENERATION
105767;595;Germany;100-Holding Account;Schoß als Insolvenzverwalter der Papierfabrik Tönnesmann Hönnetal GmbH & Co. KG
110955;205709;Poland;100-Holding Account;Polskie Górnictwo Naftowe i Gazownictwo S.A.
95346;812;France;100-Holding Account;ROSSMANN
100551;442;Finland;100-Holding Account;FNsteel Oy Ab:n konkurssipesä
105768;596;Germany;100-Holding Account;Papierfabrik Vreden GmbH
95347;810;France;100-Holding Account;CLARIANT PRODUCTION (FRANCE)
90210;200281;Finland;100-Holding Account;Jetflite Oy
100552;527;Finland;100-Holding Account;Gasgrid Finland Oy
105769;355;Germany;100-Holding Account;GOLEM Kunst- und Baukeramik GmbH
110957;205716;France;100-Holding Account;LINEX PANNEAUX
95348;586;France;100-Holding Account;AIX EN PROVENCE ENERGIE ENVIRONNEMENT
105770;356;Germany;100-Holding Account;Recker Ziegelwerk Berentelg & Hebrok OHG
90211;200283;France;100-Holding Account;AIRBUS TRANSPORT INTERNATIONAL
100553;528;Finland;100-Holding Account;Gasum Oy
110958;205723;Belgium;100-Holding Account;COLAS BELGIUM
95349;1075;France;100-Holding Account;LES LABORATOIRES SERVIER INDUSTRIE
105771;357;Germany;100-Holding Account;Ziegel- und Klinkerwerk Hambergen KG (GmbH & Co.)
100554;529;Finland;100-Holding Account;Gasgrid Finland Oy
110959;205722;Belgium;100-Holding Account;SCREDEMA
90213;200282;Malta;100-Holding Account;Air Malta plc
95350;585;France;100-Holding Account;CEA
100555;420;Finland;100-Holding Account;Oy Essity Finland Ab
110960;205721;Belgium;100-Holding Account;Matériaux de Vaulx (MDV)
105772;358;Germany;100-Holding Account;Didier-Werke Aktiengesellschaft
90214;200261;Ireland;100-Holding Account;Eli Lilly and Company
95351;264;France;100-Holding Account;PETROPLUS RAFFINAGE PETIT-COURONNE SAS
105773;359;Germany;100-Holding Account;Röben Tonbaustoffe GmbH
100556;63;Finland;100-Holding Account;Adven Oy
110961;205720;Belgium;100-Holding Account;LES ENROBES DU CENTRE
105774;360;Germany;100-Holding Account;Klinkerwerk H. u. J. Iking GmbH & Co. KG
95352;809;France;100-Holding Account;SOCIETE COLMARIENNE DE CHAUFFAGE URBAIN (SCCU)
110962;205719;Belgium;100-Holding Account;FAMENNE ENROBES
100557;64;Finland;100-Holding Account;Helen Oy
90216;200285;Finland;100-Holding Account;Blue1 Oy
105775;361;Germany;100-Holding Account;Ziegelwerk Stengel GmbH
100558;65;Finland;100-Holding Account;Helen Oy
110963;205718;Belgium;100-Holding Account;LMET
95353;1074;France;100-Holding Account;TEREOS FRANCE
95354;584;France;100-Holding Account;ALTEO GARDANNE
105776;362;Germany;100-Holding Account;Didier-Werke Aktiengesellschaft
100559;66;Finland;100-Holding Account;Helen Oy
110964;205717;Belgium;100-Holding Account;BAM Asphalt
95355;17;France;100-Holding Account;WILLIAM SAURIN
105777;363;Germany;100-Holding Account;Ziegelwerk Stengel GmbH & Co. KG.
100560;67;Finland;100-Holding Account;Helen Oy
110965;205724;Netherlands;100-Holding Account;Total E&P Nederland B.V.
95356;808;France;100-Holding Account;'STE NOUVELLE D''EXPLOIT. THERMIQUE DE L''ESPLANADE SETE'
105778;364;Germany;100-Holding Account;Didier-Werke Aktiengesellschaft
100561;68;Finland;100-Holding Account;Helen Oy
110967;205725;Netherlands;100-Holding Account;Shin-Etsu PVC B.V.
95357;583;France;100-Holding Account;PIGEON CHAUX
100562;69;Finland;100-Holding Account;Helen Oy
105780;1;Bulgaria;100-Holding Account;E.Miroglio AD
95358;1073;France;100-Holding Account;SCA HYGIENE PRODUCTS OPERATIONS
110968;205726;Netherlands;100-Holding Account;Total E&P Nederland B.V.
100563;70;Finland;100-Holding Account;Helen Oy
110969;205727;Netherlands;100-Holding Account;Total E&P Nederland B.V.
105781;2;Bulgaria;100-Holding Account;E.Miroglio AD
100564;71;Finland;100-Holding Account;Helen Oy
95359;126;France;100-Holding Account;ORANO CYCLE
105782;3;Bulgaria;100-Holding Account;Vidahim  AD
100565;72;Finland;100-Holding Account;Helen Oy
95360;807;France;100-Holding Account;SOCIETE NATIONALE DES CHEMINS DE FER FRANCAIS SNCF
110970;205728;Netherlands;100-Holding Account;Total E&P Nederland B.V.
105783;4;Bulgaria;100-Holding Account;Toplofikacia Pernik AD
100566;73;Finland;100-Holding Account;Helen Oy
95361;1072;France;100-Holding Account;ETABLISSEMENTS RENE MAINGOURD
110971;205729;France;100-Holding Account;RAGT Semences SAS
90231;200176;Hungary;100-Holding Account;Smartwings Hungary Kft.
105784;5;Bulgaria;100-Holding Account;“Trakya Glass Bulgaria” EAD
100567;74;Finland;100-Holding Account;Helen Oy
95362;582;France;100-Holding Account;SOCIETE DE COGENERATION DU BOURRAY
110972;205731;France;100-Holding Account;SPIE BATIGNOLLES MALET
90232;200166;Hungary;100-Holding Account;CityLine Hungary Kft
105785;6;Bulgaria;100-Holding Account;Deven AD
95363;805;France;100-Holding Account;GIE CHIMIE SALINDRES
100568;75;Finland;100-Holding Account;Helen Oy
110973;205732;France;100-Holding Account;SPIE BATIGNOLLES MALET
95364;263;France;100-Holding Account;TOTAL RAFFINAGE FRANCE
100569;76;Finland;100-Holding Account;Helen Oy
90233;200163;Hungary;100-Holding Account;MALEV
105786;7;Bulgaria;100-Holding Account;“TOPLOFICATSIA VT” AD
110974;205650;Finland;100-Holding Account;Savon Voima Oyj
90234;200141;Hungary;100-Holding Account;WIZZ AIR HUNGARY LTD
95365;581;France;100-Holding Account;BOUYER LEROUX
100570;530;Finland;100-Holding Account;Helen Oy
105787;8;Bulgaria;100-Holding Account;"Toplofikacia Sliven" EAD
95366;1071;France;100-Holding Account;ESSITY OPERATIONS FRANCE
90235;200311;Lithuania;100-Holding Account;UAB "Aurela"
100571;469;Finland;100-Holding Account;Helsingin ja Uudenmaan sairaanhoitopiiri
105788;9;Bulgaria;100-Holding Account;ContourGlobal Maritsa East 3 AD
110976;205744;Spain;100-Holding Account;Inversiones Sánchez Bonet, SL
90236;200310;Lithuania;100-Holding Account;UAB "Small Planet Airlines"
105789;10;Bulgaria;100-Holding Account;„Balgarska Petrolna Rafineria”- EOOD
100572;77;Finland;100-Holding Account;Finavia Oyj
95367;804;France;100-Holding Account;STERIMED SAS
110978;205745;France;100-Holding Account;SOLVAY OPERATIONS FRANCE
105790;11;Bulgaria;100-Holding Account;TPP Bobov Dol
95368;262;France;100-Holding Account;LEUCKX
100573;470;Finland;100-Holding Account;Huiskulan Puutarha Oy
110979;205746;France;100-Holding Account;INOVYN FRANCE SAS
95369;1070;France;100-Holding Account;DS SMITH PAPER COULLONS
100574;78;Finland;100-Holding Account;Hyvinkään Lämpövoima
105791;12;Bulgaria;100-Holding Account;Holcim Bulgaria S.A
90239;200112;United Kingdom;100-Holding Account;British Midland Airways
110980;205571;Germany;100-Holding Account;YARA GmbH & Co. KG
100575;79;Finland;100-Holding Account;Hyvinkään Lämpövoima
95370;70;France;100-Holding Account;CHAUX DE SAINT ASTIER
105792;13;Bulgaria;100-Holding Account;Holcim Bulgaria S.A.
90240;200315;Norway;100-Holding Account;Sundt Air Management AS
95371;580;France;100-Holding Account;SERRES DES 3 MOULINS
110981;205747;Spain;100-Holding Account;Fagor Ederlan Tafalla, S.Coop.
100576;80;Finland;100-Holding Account;Hyvinkään Lämpövoima
105793;14;Bulgaria;100-Holding Account;Shavarna -97 OOD
90241;200284;Netherlands;100-Holding Account;Koninklijke Luchtvaart Maatschappij N.V.
110982;205748;France;100-Holding Account;INOVYN FRANCE SAS
95372;579;France;100-Holding Account;BOUYER LEROUX
100577;81;Finland;100-Holding Account;Hyvinkään Lämpövoima
105794;15;Bulgaria;100-Holding Account;Toplofikatsia-Bourgas EAD
90242;200305;Norway;100-Holding Account;Duke Energy Business Services, LLC
100578;443;Finland;100-Holding Account;Ovako Imatra Oy Ab
110983;205749;France;100-Holding Account;SOLVAY OPERATIONS FRANCE
95373;803;France;100-Holding Account;SAIPOL SAS
90243;200041;Sweden;100-Holding Account;TUIfly Nordic AB
105795;16;Bulgaria;100-Holding Account;KERAMAT AD,Kaspichan
100579;82;Finland;100-Holding Account;Imatran Energia Oy
110984;205750;France;100-Holding Account;SOLVAY OPERATIONS FRANCE
105796;17;Bulgaria;100-Holding Account;Keramat AD
90244;200306;Norway;100-Holding Account;'Widerøe''s Flyveselskap AS'
95374;1069;France;100-Holding Account;SOCIETE DE CHAUFFAGE DES BORDS DU CHER
100580;83;Finland;100-Holding Account;Imatran Lämpö Oy
110985;205751;France;100-Holding Account;SOLVAY OPERATIONS FRANCE
105797;18;Bulgaria;100-Holding Account;Keramat AD Kaspichan
95375;48;France;100-Holding Account;GOODYEAR DUNLOP TIRES FRANCE
90245;200307;Norway;100-Holding Account;Norwegian Air Shuttle ASA
100581;84;Finland;100-Holding Account;Imatran Lämpö
95376;802;France;100-Holding Account;SETHELEC
105798;19;Bulgaria;100-Holding Account;Aurubis Bulgaria AD
90246;200314;Norway;100-Holding Account;Bristow Norway AS
110986;205752;France;100-Holding Account;INOVYN FRANCE SAS
100582;85;Finland;100-Holding Account;Imatran Lämpö Oy
95377;261;France;100-Holding Account;ARKEMA FRANCE
105799;20;Bulgaria;100-Holding Account;Zlatna Panega Cement AD
110987;205464;United Kingdom;100-Holding Account;Midland Quarry Products Limited
100583;389;Finland;100-Holding Account;Evonik Silica Finland Oy
105800;21;Bulgaria;100-Holding Account;Toplofikacia Gabrovo EAD
110988;205465;United Kingdom;100-Holding Account;Hanson Quarry Products Europe Limited
95379;578;France;100-Holding Account;'CHU D''ANGERS'
100584;86;Finland;100-Holding Account;Oy Herrfors Ab
105801;22;Bulgaria;100-Holding Account;Fazerles AD
90250;200322;France;100-Holding Account;FEDERAL EXPRESS CORPORATION
110989;205753;Iceland;100-Holding Account;White Lodging Services
95380;801;France;100-Holding Account;OI FRANCE SAS
100585;87;Finland;100-Holding Account;Oy Herrfors Ab
90251;200325;Iceland;100-Holding Account;Supervalu
105802;23;Bulgaria;100-Holding Account;Marizatex PLC
110990;205762;Belgium;100-Holding Account;Vynova Belgium
95381;1068;France;100-Holding Account;CARTONNERIE OUDIN
90252;200326;France;100-Holding Account;TWIN JET
100586;88;Finland;100-Holding Account;Oy Herrfors Ab
105803;24;Bulgaria;100-Holding Account;EVN- Bulgaria Toplofikaciy
95382;800;France;100-Holding Account;OI FRANCE SAS
110992;205667;Belgium;100-Holding Account;INOVYN BELGIUM
100587;89;Finland;100-Holding Account;Oy Herrfors Ab
105804;25;Bulgaria;100-Holding Account;EVN- Bulgaria Toplofikaciya
90254;200330;Iceland;100-Holding Account;Icelandair ehf.
95383;577;France;100-Holding Account;SNC COGELYO OUEST
110993;205764;United Kingdom;100-Holding Account;Anglesey Aluminium Metal Ltd
105805;26;Bulgaria;100-Holding Account;Toplofikatsia Razgrad AD
100588;90;Finland;100-Holding Account;Loimua Oy
90255;200332;Slovenia;100-Holding Account;Adria Airways d.o.o.- V STEČAJU
95384;260;France;100-Holding Account;METROPOLE ROUEN NORMANDIE
105806;27;Bulgaria;100-Holding Account;TOPLOFIKATSIA – VRATSA EAD
100589;421;Finland;100-Holding Account;Jujo Thermal Oy
90256;200333;Iceland;100-Holding Account;Flugfélag Íslands ehf.
95385;799;France;100-Holding Account;FINEDOC SICA SA
105807;28;Bulgaria;100-Holding Account;“ TOPLOFIKATSIA – VRATSA” EAD
100590;91;Finland;100-Holding Account;Alva-yhtiöt Oy
110997;205540;Germany;100-Holding Account;Outokumpu Nirosta GmbH
105808;29;Bulgaria;100-Holding Account;Balkanpharma-Troyan AD
95386;576;France;100-Holding Account;BOUYER LEROUX
100591;92;Finland;100-Holding Account;Jyväskylän Energiantuotanto Oy
105809;30;Bulgaria;100-Holding Account;Wienerberger EOOD
95387;259;France;100-Holding Account;ESSO RAFFINAGE
110998;205539;Germany;100-Holding Account;Outokumpu Nirosta GmbH
100592;93;Finland;100-Holding Account;Jyväskylän Energiantuotanto Oy
105810;31;Bulgaria;100-Holding Account;TEC Marica 3 AD
95388;798;France;100-Holding Account;CONSERVES FRANCE
100593;94;Finland;100-Holding Account;Jyväskylän Energiantuotanto Oy
